ID	block	new_block	x_t	b_t	delta_t	a_t	e_t	mu_t	c_t	tac	r_t	kappa_t	v_t	RT	initRT	confidence	confidenceRT
99029	2	0	230	180.725224299059	49.2747757009407	-0.376481816147105	44.2747757009407	225	0	1	0	16	0	2.13317479984835	0.516037699766457	87	2.53596160002053
99029	2	0	218	224.735966018741	-6.73596601874089	44.0107417196816	0.264033981259105	225	0	2	1	16	1	3.79803929990157	0.498016499914229	84	2.75244469987229
99029	2	0	243	224.193070544898	18.8069294551024	-0.542895473843252	0.806929455102357	225	0	3	0	16	0	2.79878199985251	0.131091400049627	79	2.66918460000306
99029	2	0	206	224.118596003418	-18.1185960034179	-0.0744745414797637	0.881403996582123	225	0	4	0	16	0	1.62297650007531	0.139360399916768	84	3.01890090014786
99029	2	0	214	224.454342406584	-10.4543424065843	0.33574640316643	0.545657593415697	225	0	5	1	16	1	2.90038669994101	0.332892399746925	86	3.36941349972039
99029	2	0	240	224.483835770235	15.5161642297648	0.029493363650888	0.516164229764807	225	0	6	0	16	0	1.59791659982875	0.331387700047344	87	3.40317120030522
99029	2	0	229	224.415369479295	4.58463052070516	-0.0684662909403377	0.584630520705145	225	0	7	1	16	0	2.11489230021834	0.315424700267613	75	4.13707099994645
99029	2	0	234	223.919075813339	10.0809241866607	-0.496293665955523	1.08092418666067	225	0	8	1	16	0	2.71635190024972	0.365642600227147	77	7.23901320016012
99029	2	0	233	223.6295489822	9.37045101779958	-0.289526831138904	1.37045101779958	225	0	9	1	16	0	2.26169190043584	0.395042900461704	76	9.74100039992481
99029	2	0	211	223.322360533847	-12.3223605338465	-0.307188448353891	1.67763946615347	225	0	10	1	16	0	2.45406479993835	0.604143100325018	74	2.61894830036908
99029	2	0	183	223.152389734005	-40.1523897340054	-0.169970799841136	-31.1523897340054	192	1	0	0	16	0	2.34553749999031	0.612906600348651	75	1.88537820009515
99029	2	0	167	202.81803373678	-35.8180337367798	-20.3343559972256	-10.8180337367798	192	0	1	0	16	0	3.94616379961371	0.361408299766481	50	0.90081200003624
99029	2	0	188	166.607502246249	21.3924977537511	-36.2105314905309	25.3924977537511	192	0	2	0	16	0	1.44555869977921	0.0455728997476399	58	2.15202980022877
99029	2	0	198	173.65980825409	24.3401917459099	7.05230600784119	18.3401917459099	192	0	3	1	16	0	3.16179640032351	0.562052600085735	64	2.30195059999824
99029	2	0	319	182.68977032315	136.31022967685	9.0299620690604	149.31022967685	332	1	0	0	16	0	2.67645059991628	0.142642399761826	50	6.18894079979509
99029	2	0	326	318.850638823911	7.14936117608931	136.16086850076	13.1493611760893	332	0	1	1	16	0	1.60648090019822	0.173800199758261	26	2.51945680007339
99029	2	0	318	322.096694166575	-4.09669416657533	3.24605534266462	9.90330583342467	332	0	2	1	16	0	1.74915220029652	0.516249000094831	65	2.75266509968787
99029	2	0	334	319.834406306263	14.1655936937367	-2.26228786031203	12.1655936937367	332	0	3	0	16	0	1.70726520009339	0.173813400324434	71	2.25247139995918
99029	2	0	335	323.046091007452	11.9539089925476	3.2116847011891	8.95390899254759	332	0	4	0	16	0	2.06374379992485	0.14670450007543	62	1.73507389985025
99029	2	0	335	327.907408671266	7.0925913287342	4.86131766381341	4.09259132873419	332	0	5	1	16	0	2.98598019964993	1.22042159968987	68	3.92091480037197
99029	2	0	342	330.068488159492	11.9315118405078	2.16107948822638	9.93151184050782	340	1	0	1	16	0	1.65042630024254	0.284754600375891	75	2.60274730017409
99029	2	0	323	333.788621982168	-10.7886219821685	3.72013382267629	6.21137801783153	340	0	1	1	16	0	1.71661509992555	0.0998380002565682	72	2.85257109999657
